STATION,DATE,TIME,NAME,TAVG,TMAX,TMIN
74594493784,6/3/2002,23:59:00,SOD  ,71,79,63
74594493784,6/4/2002,23:59:00,SOD  ,76,83,68
74594493784,6/5/2002,23:59:00,SOD  ,82,92,72
74594493784,6/6/2002,23:59:00,SOD  ,77,90,64
74594493784,6/7/2002,23:59:00,SOD  ,68,74,62
74594493784,6/8/2002,23:59:00,SOD  ,68,75,60
74594493784,6/9/2002,23:59:00,SOD  ,73,86,59
74594493784,6/10/2002,23:59:00,SOD  ,80,88,71
74594493784,6/11/2002,23:59:00,SOD  ,82,94,70
74594493784,6/12/2002,23:59:00,SOD  ,83,91,74
74594493784,6/13/2002,23:59:00,SOD  ,71,79,63
74594493784,6/14/2002,23:59:00,SOD  ,64,67,61
74594493784,6/15/2002,23:59:00,SOD  ,70,79,61
74594493784,6/16/2002,23:59:00,SOD  ,71,81,61
74594493784,6/17/2002,23:59:00,SOD  ,74,83,64
74594493784,6/18/2002,23:59:00,SOD  ,75,84,65
74594493784,6/19/2002,23:59:00,SOD  ,75,84,66
74594493784,6/20/2002,23:59:00,SOD  ,76,84,68
74594493784,6/21/2002,23:59:00,SOD  ,75,84,66
74594493784,6/22/2002,23:59:00,SOD  ,78,87,68
74594493784,6/23/2002,23:59:00,SOD  ,80,91,68
74594493784,6/24/2002,23:59:00,SOD  ,,,
74594493784,6/25/2002,23:59:00,SOD  ,87,95,78
74594493784,6/26/2002,23:59:00,SOD  ,89,99,79
74594493784,6/27/2002,23:59:00,SOD  ,85,97,73
74594493784,6/28/2002,23:59:00,SOD  ,80,86,73
74594493784,6/29/2002,23:59:00,SOD  ,,,
74594493784,6/30/2002,23:59:00,SOD  ,,,
74594493784,7/1/2002,23:59:00,SOD  ,,,
74594493784,7/2/2002,23:59:00,SOD  ,90,96,84
74594493784,7/3/2002,23:59:00,SOD  ,91,100,81
74594493784,7/4/2002,23:59:00,SOD  ,92,101,83
74594493784,7/5/2002,23:59:00,SOD  ,82,90,73
74594493784,7/6/2002,23:59:00,SOD  ,78,87,68
74594493784,7/7/2002,23:59:00,SOD  ,76,82,69
74594493784,7/8/2002,23:59:00,SOD  ,81,94,68
74594493784,7/9/2002,23:59:00,SOD  ,86,99,72
74594493784,7/10/2002,23:59:00,SOD  ,78,86,70
74594493784,7/11/2002,23:59:00,SOD  ,72,80,64
74594493784,7/12/2002,23:59:00,SOD  ,75,85,64
74594493784,7/13/2002,23:59:00,SOD  ,76,83,68
74594493784,7/14/2002,23:59:00,SOD  ,73,77,68
74594493784,7/15/2002,23:59:00,SOD  ,80,92,68
74594493784,7/16/2002,23:59:00,SOD  ,83,92,74
74594493784,7/17/2002,23:59:00,SOD  ,85,96,74
74594493784,7/18/2002,23:59:00,SOD  ,87,94,80
74594493784,7/19/2002,23:59:00,SOD  ,86,93,78
74594493784,7/20/2002,23:59:00,SOD  ,83,91,74
74594493784,7/21/2002,23:59:00,SOD  ,83,91,75
74594493784,7/22/2002,23:59:00,SOD  ,84,95,73
74594493784,7/23/2002,23:59:00,SOD  ,87,100,74
74594493784,7/24/2002,23:59:00,SOD  ,77,83,70
74594493784,7/25/2002,23:59:00,SOD  ,76,82,69
74594493784,7/26/2002,23:59:00,SOD  ,68,74,61
74594493784,7/27/2002,23:59:00,SOD  ,77,85,69
74594493784,7/28/2002,23:59:00,SOD  ,86,96,75
74594493784,7/29/2002,23:59:00,SOD  ,89,97,80
74594493784,7/30/2002,23:59:00,SOD  ,87,93,80
74594493784,7/31/2002,23:59:00,SOD  ,87,95,78
74594493784,8/1/2002,23:59:00,SOD  ,88,97,79
74594493784,8/2/2002,23:59:00,SOD  ,88,98,77
74594493784,8/3/2002,23:59:00,SOD  ,82,93,70
74594493784,8/4/2002,23:59:00,SOD  ,85,95,74
74594493784,8/5/2002,23:59:00,SOD  ,87,96,77
74594493784,8/6/2002,23:59:00,SOD  ,75,81,68
74594493784,8/7/2002,23:59:00,SOD  ,71,79,63
74594493784,8/8/2002,23:59:00,SOD  ,74,82,65
74594493784,8/9/2002,23:59:00,SOD  ,77,86,68
74594493784,8/10/2002,23:59:00,SOD  ,78,88,67
74594493784,8/11/2002,23:59:00,SOD  ,80,91,68
74594493784,8/12/2002,23:59:00,SOD  ,84,95,73
74594493784,8/13/2002,23:59:00,SOD  ,88,97,79
74594493784,8/14/2002,23:59:00,SOD  ,88,97,78
74594493784,8/15/2002,23:59:00,SOD  ,86,94,77
74594493784,8/16/2002,23:59:00,SOD  ,87,95,78
74594493784,8/17/2002,23:59:00,SOD  ,88,95,81
74594493784,8/18/2002,23:59:00,SOD  ,88,98,78
74594493784,8/19/2002,23:59:00,SOD  ,89,97,80
74594493784,8/20/2002,23:59:00,SOD  ,85,92,78
74594493784,8/21/2002,23:59:00,SOD  ,83,91,74
74594493784,8/22/2002,23:59:00,SOD  ,85,96,73
74594493784,8/23/2002,23:59:00,SOD  ,81,86,75
74594493784,8/24/2002,23:59:00,SOD  ,81,90,71
74594493784,8/25/2002,23:59:00,SOD  ,81,88,73
74594493784,8/26/2002,23:59:00,SOD  ,80,85,74
74594493784,8/27/2002,23:59:00,SOD  ,79,86,71
74594493784,8/28/2002,23:59:00,SOD  ,68,76,60
74594493784,8/29/2002,23:59:00,SOD  ,65,70,60
74594493784,8/30/2002,23:59:00,SOD  ,68,70,65
74594493784,8/31/2002,23:59:00,SOD  ,72,80,64
74594493784,9/1/2002,23:59:00,SOD  ,64,67,61
74594493784,9/2/2002,23:59:00,SOD  ,72,79,64
74594493784,9/3/2002,23:59:00,SOD  ,76,87,64
74594493784,9/4/2002,23:59:00,SOD  ,83,90,75
74594493784,9/5/2002,23:59:00,SOD  ,76,82,69
74594493784,9/6/2002,23:59:00,SOD  ,72,80,63
74594493784,9/7/2002,23:59:00,SOD  ,74,83,64
74594493784,9/8/2002,23:59:00,SOD  ,74,83,64
74594493784,9/9/2002,23:59:00,SOD  ,76,90,62
74594493784,9/10/2002,23:59:00,SOD  ,81,91,71
74594493784,9/11/2002,23:59:00,SOD  ,74,80,67
74594493784,9/12/2002,23:59:00,SOD  ,70,78,61
74594493784,9/13/2002,23:59:00,SOD  ,73,86,60
74594493784,9/14/2002,23:59:00,SOD  ,74,83,65
74594493784,9/15/2002,23:59:00,SOD  ,76,79,72
74594493784,9/16/2002,23:59:00,SOD  ,79,87,71
74594493784,9/17/2002,23:59:00,SOD  ,76,83,69
74594493784,9/18/2002,23:59:00,SOD  ,76,85,67
74594493784,9/19/2002,23:59:00,SOD  ,76,81,70
74594493784,9/20/2002,23:59:00,SOD  ,77,84,69
74594493784,9/21/2002,23:59:00,SOD  ,79,89,68
74594493784,9/22/2002,23:59:00,SOD  ,80,88,71
74594493784,9/23/2002,23:59:00,SOD  ,69,75,63
74594493784,9/24/2002,23:59:00,SOD  ,68,78,58
74594493784,9/25/2002,23:59:00,SOD  ,70,78,62
74594493784,9/26/2002,23:59:00,SOD  ,64,68,60
74594493784,9/27/2002,23:59:00,SOD  ,70,80,59
74594493784,9/28/2002,23:59:00,SOD  ,71,77,65
74594493784,9/29/2002,23:59:00,SOD  ,67,75,58
74594493784,9/30/2002,23:59:00,SOD  ,69,77,61
74594493784,10/1/2002,23:59:00,SOD  ,73,83,63
74594493784,10/2/2002,23:59:00,SOD  ,77,87,67
74594493784,10/3/2002,23:59:00,SOD  ,78,86,70
74594493784,10/4/2002,23:59:00,SOD  ,78,83,72
74594493784,10/5/2002,23:59:00,SOD  ,75,86,63
74594493784,10/6/2002,23:59:00,SOD  ,65,72,57
74594493784,10/7/2002,23:59:00,SOD  ,69,78,59
74594493784,10/8/2002,23:59:00,SOD  ,58,65,51
74594493784,10/9/2002,23:59:00,SOD  ,59,64,54
74594493784,10/10/2002,23:59:00,SOD  ,63,65,60
74594493784,10/11/2002,23:59:00,SOD  ,67,68,65
74594493784,10/12/2002,23:59:00,SOD  ,66,69,63
74594493784,10/13/2002,23:59:00,SOD  ,62,67,57
74594493784,10/14/2002,23:59:00,SOD  ,54,59,48
74594493784,10/15/2002,23:59:00,SOD  ,53,59,46
74594493784,10/16/2002,23:59:00,SOD  ,54,57,51
74594493784,10/17/2002,23:59:00,SOD  ,53,61,45
74594493784,10/18/2002,23:59:00,SOD  ,51,60,41
74594493784,10/19/2002,23:59:00,SOD  ,55,63,47
74594493784,10/20/2002,23:59:00,SOD  ,56,61,50
74594493784,10/21/2002,23:59:00,SOD  ,53,59,47
74594493784,10/22/2002,23:59:00,SOD  ,53,60,45
74594493784,10/23/2002,23:59:00,SOD  ,55,63,46
74594493784,10/24/2002,23:59:00,SOD  ,46,50,42
74594493784,10/25/2002,23:59:00,SOD  ,49,54,43
74594493784,10/26/2002,23:59:00,SOD  ,59,67,51
74594493784,10/27/2002,23:59:00,SOD  ,56,64,48
74594493784,10/28/2002,23:59:00,SOD  ,51,53,48
74594493784,10/29/2002,23:59:00,SOD  ,44,49,38
74594493784,10/30/2002,23:59:00,SOD  ,40,41,38
74594493784,10/31/2002,23:59:00,SOD  ,44,49,39
74594493784,11/1/2002,23:59:00,SOD  ,46,54,37
74594493784,11/2/2002,23:59:00,SOD  ,42,49,35
74594493784,11/3/2002,23:59:00,SOD  ,44,52,36
74594493784,11/4/2002,23:59:00,SOD  ,49,55,42
74594493784,11/5/2002,23:59:00,SOD  ,,,
74594493784,11/6/2002,23:59:00,SOD  ,48,55,41
74594493784,11/7/2002,23:59:00,SOD  ,47,53,41
74594493784,11/8/2002,23:59:00,SOD  ,51,63,38
74594493784,11/9/2002,23:59:00,SOD  ,53,63,42
74594493784,11/10/2002,23:59:00,SOD  ,63,73,53
74594493784,11/11/2002,23:59:00,SOD  ,66,69,62
74594493784,11/12/2002,23:59:00,SOD  ,57,62,51
74594493784,11/13/2002,23:59:00,SOD  ,47,51,42
74594493784,11/14/2002,23:59:00,SOD  ,51,62,40
74594493784,11/15/2002,23:59:00,SOD  ,51,59,43
74594493784,11/16/2002,23:59:00,SOD  ,50,52,47
74594493784,11/17/2002,23:59:00,SOD  ,44,47,40
74594493784,11/18/2002,23:59:00,SOD  ,45,50,39
74594493784,11/19/2002,23:59:00,SOD  ,45,54,35
74594493784,11/20/2002,23:59:00,SOD  ,48,58,37
74594493784,11/21/2002,23:59:00,SOD  ,46,51,41
74594493784,11/22/2002,23:59:00,SOD  ,47,52,41
74594493784,11/23/2002,23:59:00,SOD  ,42,45,39
74594493784,11/24/2002,23:59:00,SOD  ,47,57,37
74594493784,11/25/2002,23:59:00,SOD  ,48,57,39
74594493784,11/26/2002,23:59:00,SOD  ,44,48,39
74594493784,11/27/2002,23:59:00,SOD  ,37,41,32
74594493784,11/28/2002,23:59:00,SOD  ,34,39,29
74594493784,11/29/2002,23:59:00,SOD  ,37,44,29
74594493784,11/30/2002,23:59:00,SOD  ,44,51,36
74594493784,12/1/2002,23:59:00,SOD  ,33,37,28
74594493784,12/2/2002,23:59:00,SOD  ,38,47,28
74594493784,12/3/2002,23:59:00,SOD  ,34,44,23
74594493784,12/4/2002,23:59:00,SOD  ,28,33,22
74594493784,12/5/2002,23:59:00,SOD  ,28,31,25
74594493784,12/6/2002,23:59:00,SOD  ,30,34,25
74594493784,12/7/2002,23:59:00,SOD  ,30,40,20
74594493784,12/8/2002,23:59:00,SOD  ,38,48,27
74594493784,12/9/2002,23:59:00,SOD  ,29,34,24
74594493784,12/10/2002,23:59:00,SOD  ,31,37,25
74594493784,12/11/2002,23:59:00,SOD  ,35,37,33
74594493784,12/12/2002,23:59:00,SOD  ,40,45,35
74594493784,12/13/2002,23:59:00,SOD  ,40,44,36
74594493784,12/14/2002,23:59:00,SOD  ,42,45,39
74594493784,12/15/2002,23:59:00,SOD  ,45,51,39
74594493784,12/16/2002,23:59:00,SOD  ,40,47,33
74594493784,12/17/2002,23:59:00,SOD  ,32,38,25
74594493784,12/18/2002,23:59:00,SOD  ,31,35,27
74594493784,12/19/2002,23:59:00,SOD  ,41,47,35
74594493784,12/20/2002,23:59:00,SOD  ,49,58,40
74594493784,12/21/2002,23:59:00,SOD  ,45,53,36
74594493784,12/22/2002,23:59:00,SOD  ,48,57,39
74594493784,12/23/2002,23:59:00,SOD  ,45,50,39
74594493784,12/24/2002,23:59:00,SOD  ,37,43,31
74594493784,12/25/2002,23:59:00,SOD  ,36,39,32
74594493784,12/26/2002,23:59:00,SOD  ,36,40,32
74594493784,12/27/2002,23:59:00,SOD  ,33,36,29
74594493784,12/28/2002,23:59:00,SOD  ,36,43,28
74594493784,12/29/2002,23:59:00,SOD  ,40,45,35
74594493784,12/30/2002,23:59:00,SOD  ,38,44,32
74594493784,12/31/2002,23:59:00,SOD  ,46,53,38
74594493784,1/1/2003,23:59:00,SOD  ,45,49,40
74594493784,1/2/2003,23:59:00,SOD  ,39,42,36
74594493784,1/3/2003,23:59:00,SOD  ,38,40,35
74594493784,1/4/2003,23:59:00,SOD  ,35,38,31
74594493784,1/5/2003,23:59:00,SOD  ,31,32,29
74594493784,1/6/2003,23:59:00,SOD  ,36,39,32
74594493784,1/7/2003,23:59:00,SOD  ,30,36,24
74594493784,1/8/2003,23:59:00,SOD  ,42,49,35
74594493784,1/9/2003,23:59:00,SOD  ,48,59,36
74594493784,1/10/2003,23:59:00,SOD  ,42,51,32
74594493784,1/11/2003,23:59:00,SOD  ,30,33,26
74594493784,1/12/2003,23:59:00,SOD  ,28,33,22
74594493784,1/13/2003,23:59:00,SOD  ,35,45,25
74594493784,1/14/2003,23:59:00,SOD  ,29,32,25
74594493784,1/15/2003,23:59:00,SOD  ,27,31,22
74594493784,1/16/2003,23:59:00,SOD  ,25,31,19
74594493784,1/17/2003,23:59:00,SOD  ,25,31,18
74594493784,1/18/2003,23:59:00,SOD  ,18,25,11
74594493784,1/19/2003,23:59:00,SOD  ,25,31,19
74594493784,1/20/2003,23:59:00,SOD  ,32,39,25
74594493784,1/21/2003,23:59:00,SOD  ,25,29,20
74594493784,1/22/2003,23:59:00,SOD  ,20,25,15
74594493784,1/23/2003,23:59:00,SOD  ,17,20,14
74594493784,1/24/2003,23:59:00,SOD  ,23,32,14
74594493784,1/25/2003,23:59:00,SOD  ,28,36,20
74594493784,1/26/2003,23:59:00,SOD  ,31,36,25
74594493784,1/27/2003,23:59:00,SOD  ,22,28,15
74594493784,1/28/2003,23:59:00,SOD  ,24,31,16
74594493784,1/29/2003,23:59:00,SOD  ,32,35,29
74594493784,1/30/2003,23:59:00,SOD  ,32,34,29
74594493784,1/31/2003,23:59:00,SOD  ,35,37,33
74594493784,2/1/2003,23:59:00,SOD  ,38,40,35
74594493784,2/2/2003,23:59:00,SOD  ,42,46,37
74594493784,2/3/2003,23:59:00,SOD  ,39,45,33
74594493784,2/4/2003,23:59:00,SOD  ,44,51,37
74594493784,2/5/2003,23:59:00,SOD  ,34,38,29
74594493784,2/6/2003,23:59:00,SOD  ,30,33,26
74594493784,2/7/2003,23:59:00,SOD  ,33,37,28
74594493784,2/8/2003,23:59:00,SOD  ,27,31,22
74594493784,2/9/2003,23:59:00,SOD  ,33,42,24
74594493784,2/10/2003,23:59:00,SOD  ,35,38,31
74594493784,2/11/2003,23:59:00,SOD  ,31,36,25
74594493784,2/12/2003,23:59:00,SOD  ,32,37,27
74594493784,2/13/2003,23:59:00,SOD  ,29,35,23
74594493784,2/14/2003,23:59:00,SOD  ,32,40,24
74594493784,2/15/2003,23:59:00,SOD  ,29,35,22
74594493784,2/16/2003,23:59:00,SOD  ,18,22,14
74594493784,2/17/2003,23:59:00,SOD  ,24,28,19
74594493784,2/18/2003,23:59:00,SOD  ,31,38,24
74594493784,2/19/2003,23:59:00,SOD  ,32,39,25
74594493784,2/20/2003,23:59:00,SOD  ,40,47,32
74594493784,2/21/2003,23:59:00,SOD  ,36,42,29
74594493784,2/22/2003,23:59:00,SOD  ,38,41,35
74594493784,2/23/2003,23:59:00,SOD  ,38,44,32
74594493784,2/24/2003,23:59:00,SOD  ,38,47,29
74594493784,2/25/2003,23:59:00,SOD  ,33,40,25
74594493784,2/26/2003,23:59:00,SOD  ,23,26,20
74594493784,2/27/2003,23:59:00,SOD  ,28,32,24
74594493784,2/28/2003,23:59:00,SOD  ,34,37,30
74594493784,3/1/2003,23:59:00,SOD  ,36,39,33
74594493784,3/2/2003,23:59:00,SOD  ,44,51,36
74594493784,3/3/2003,23:59:00,SOD  ,31,42,20
74594493784,3/4/2003,23:59:00,SOD  ,32,41,22
74594493784,3/5/2003,23:59:00,SOD  ,47,57,37
74594493784,3/6/2003,23:59:00,SOD  ,40,50,29
74594493784,3/7/2003,23:59:00,SOD  ,29,35,23
74594493784,3/8/2003,23:59:00,SOD  ,41,50,31
74594493784,3/9/2003,23:59:00,SOD  ,43,56,29
74594493784,3/10/2003,23:59:00,SOD  ,30,35,25
74594493784,3/11/2003,23:59:00,SOD  ,33,40,26
74594493784,3/12/2003,23:59:00,SOD  ,41,52,30
74594493784,3/13/2003,23:59:00,SOD  ,51,63,39
74594493784,3/14/2003,23:59:00,SOD  ,36,42,29
74594493784,3/15/2003,23:59:00,SOD  ,43,53,32
74594493784,3/16/2003,23:59:00,SOD  ,54,66,41
74594493784,3/17/2003,23:59:00,SOD  ,59,63,55
74594493784,3/18/2003,23:59:00,SOD  ,59,67,50
74594493784,3/19/2003,23:59:00,SOD  ,44,50,38
74594493784,3/20/2003,23:59:00,SOD  ,46,55,37
74594493784,3/21/2003,23:59:00,SOD  ,50,54,45
74594493784,3/22/2003,23:59:00,SOD  ,58,67,48
74594493784,3/23/2003,23:59:00,SOD  ,56,64,48
74594493784,3/24/2003,23:59:00,SOD  ,55,62,48
74594493784,3/25/2003,23:59:00,SOD  ,57,67,46
74594493784,3/26/2003,23:59:00,SOD  ,60,71,48
74594493784,3/27/2003,23:59:00,SOD  ,53,61,44
74594493784,3/28/2003,23:59:00,SOD  ,51,56,45
74594493784,3/29/2003,23:59:00,SOD  ,61,69,53
74594493784,3/30/2003,23:59:00,SOD  ,44,53,35
74594493784,3/31/2003,23:59:00,SOD  ,38,44,31
74594493784,4/1/2003,23:59:00,SOD  ,48,62,33
74594493784,4/2/2003,23:59:00,SOD  ,63,81,45
74594493784,4/3/2003,23:59:00,SOD  ,60,73,47
74594493784,4/4/2003,23:59:00,SOD  ,47,49,44
74594493784,4/5/2003,23:59:00,SOD  ,49,54,43
74594493784,4/6/2003,23:59:00,SOD  ,47,54,40
74594493784,4/7/2003,23:59:00,SOD  ,41,47,34
74594493784,4/8/2003,23:59:00,SOD  ,38,40,36
74594493784,4/9/2003,23:59:00,SOD  ,42,46,37
74594493784,4/10/2003,23:59:00,SOD  ,47,54,40
74594493784,4/11/2003,23:59:00,SOD  ,45,48,41
74594493784,4/12/2003,23:59:00,SOD  ,59,70,48
74594493784,4/13/2003,23:59:00,SOD  ,57,64,50
74594493784,4/14/2003,23:59:00,SOD  ,58,67,48
74594493784,4/15/2003,23:59:00,SOD  ,65,80,49
74594493784,4/16/2003,23:59:00,SOD  ,75,87,62
74594493784,4/17/2003,23:59:00,SOD  ,55,71,39
74594493784,4/18/2003,23:59:00,SOD  ,44,48,39
74594493784,4/19/2003,23:59:00,SOD  ,53,60,45
74594493784,4/20/2003,23:59:00,SOD  ,56,65,47
74594493784,4/21/2003,23:59:00,SOD  ,56,62,50
74594493784,4/22/2003,23:59:00,SOD  ,60,69,50
74594493784,4/23/2003,23:59:00,SOD  ,54,62,46
74594493784,4/24/2003,23:59:00,SOD  ,55,67,42
74594493784,4/25/2003,23:59:00,SOD  ,60,68,52
74594493784,4/26/2003,23:59:00,SOD  ,59,63,54
74594493784,4/27/2003,23:59:00,SOD  ,64,72,55
74594493784,4/28/2003,23:59:00,SOD  ,65,79,51
74594493784,4/29/2003,23:59:00,SOD  ,66,76,56
74594493784,4/30/2003,23:59:00,SOD  ,65,72,57
74594493784,5/1/2003,23:59:00,SOD  ,70,81,59
74594493784,5/2/2003,23:59:00,SOD  ,71,81,60
74594493784,5/3/2003,23:59:00,SOD  ,59,64,54
74594493784,5/4/2003,23:59:00,SOD  ,59,64,53
74594493784,5/5/2003,23:59:00,SOD  ,53,56,49
74594493784,5/6/2003,23:59:00,SOD  ,56,61,50
74594493784,5/7/2003,23:59:00,SOD  ,66,77,55
74594493784,5/8/2003,23:59:00,SOD  ,68,76,59
74594493784,5/9/2003,23:59:00,SOD  ,59,61,57
74594493784,5/10/2003,23:59:00,SOD  ,67,74,59
74594493784,5/11/2003,23:59:00,SOD  ,74,82,65
74594493784,5/12/2003,23:59:00,SOD  ,65,73,56
74594493784,5/13/2003,23:59:00,SOD  ,59,63,54
74594493784,5/14/2003,23:59:00,SOD  ,62,72,51
74594493784,5/15/2003,23:59:00,SOD  ,63,71,54
74594493784,5/16/2003,23:59:00,SOD  ,55,60,50
74594493784,5/17/2003,23:59:00,SOD  ,51,53,48
74594493784,5/18/2003,23:59:00,SOD  ,53,57,49
74594493784,5/19/2003,23:59:00,SOD  ,59,71,47
74594493784,5/20/2003,23:59:00,SOD  ,62,73,51
74594493784,5/21/2003,23:59:00,SOD  ,60,63,56
74594493784,5/22/2003,23:59:00,SOD  ,59,62,56
74594493784,5/23/2003,23:59:00,SOD  ,56,57,54
74594493784,5/24/2003,23:59:00,SOD  ,60,64,55
74594493784,5/25/2003,23:59:00,SOD  ,61,63,58
74594493784,5/26/2003,23:59:00,SOD  ,63,69,56
74594493784,5/27/2003,23:59:00,SOD  ,60,62,57
74594493784,5/28/2003,23:59:00,SOD  ,62,69,55
74594493784,5/29/2003,23:59:00,SOD  ,63,71,55
74594493784,5/30/2003,23:59:00,SOD  ,70,81,58
74594493784,5/31/2003,23:59:00,SOD  ,67,74,60
74594493784,6/1/2003,23:59:00,SOD  ,64,69,58
74594493784,6/2/2003,23:59:00,SOD  ,63,73,52
74594493784,6/3/2003,23:59:00,SOD  ,60,65,54
74594493784,6/4/2003,23:59:00,SOD  ,57,60,54
74594493784,6/5/2003,23:59:00,SOD  ,67,75,59
74594493784,6/6/2003,23:59:00,SOD  ,69,76,61
74594493784,6/7/2003,23:59:00,SOD  ,66,71,60
74594493784,6/8/2003,23:59:00,SOD  ,65,68,61
74594493784,6/9/2003,23:59:00,SOD  ,72,82,61
74594493784,6/10/2003,23:59:00,SOD  ,73,82,64
74594493784,6/11/2003,23:59:00,SOD  ,77,86,68
74594493784,6/12/2003,23:59:00,SOD  ,78,85,70
74594493784,6/13/2003,23:59:00,SOD  ,,,
74594493784,6/14/2003,23:59:00,SOD  ,,,
74594493784,6/15/2003,23:59:00,SOD  ,,,
74594493784,6/16/2003,23:59:00,SOD  ,73,84,61
74594493784,6/17/2003,23:59:00,SOD  ,62,66,58
74594493784,6/18/2003,23:59:00,SOD  ,69,77,60
74594493784,6/19/2003,23:59:00,SOD  ,73,80,66
74594493784,6/20/2003,23:59:00,SOD  ,67,70,63
74594493784,6/21/2003,23:59:00,SOD  ,67,74,59
74594493784,6/22/2003,23:59:00,SOD  ,70,78,61
74594493784,6/23/2003,23:59:00,SOD  ,79,90,67
74594493784,6/24/2003,23:59:00,SOD  ,82,92,72
74594493784,6/25/2003,23:59:00,SOD  ,84,94,74
74594493784,6/26/2003,23:59:00,SOD  ,86,95,77
74594493784,6/27/2003,23:59:00,SOD  ,82,90,74
74594493784,6/28/2003,23:59:00,SOD  ,76,82,70
74594493784,6/29/2003,23:59:00,SOD  ,78,86,70
74594493784,6/30/2003,23:59:00,SOD  ,83,92,74
74594493784,7/1/2003,23:59:00,SOD  ,76,85,67
74594493784,7/2/2003,23:59:00,SOD  ,74,81,67
74594493784,7/3/2003,23:59:00,SOD  ,73,77,68
74594493784,7/4/2003,23:59:00,SOD  ,82,93,71
74594493784,7/5/2003,23:59:00,SOD  ,85,94,75
74594493784,7/6/2003,23:59:00,SOD  ,83,93,73
74594493784,7/7/2003,23:59:00,SOD  ,83,92,73
74594493784,7/8/2003,23:59:00,SOD  ,84,90,77
74594493784,7/9/2003,23:59:00,SOD  ,82,92,71
74594493784,7/10/2003,23:59:00,SOD  ,72,75,69
74594493784,7/11/2003,23:59:00,SOD  ,79,87,71
74594493784,7/12/2003,23:59:00,SOD  ,78,87,68
74594493784,7/13/2003,23:59:00,SOD  ,76,84,67
74594493784,7/14/2003,23:59:00,SOD  ,75,81,69
74594493784,7/15/2003,23:59:00,SOD  ,,,
74594493784,7/16/2003,23:59:00,SOD  ,82,90,73
74594493784,7/17/2003,23:59:00,SOD  ,79,86,71
74594493784,7/18/2003,23:59:00,SOD  ,,,
74594493784,7/19/2003,23:59:00,SOD  ,80,88,71
74594493784,7/20/2003,23:59:00,SOD  ,77,86,67
74594493784,7/21/2003,23:59:00,SOD  ,83,92,73
74594493784,7/22/2003,23:59:00,SOD  ,80,90,69
74594493784,7/23/2003,23:59:00,SOD  ,77,84,70
74594493784,7/24/2003,23:59:00,SOD  ,77,83,71
74594493784,7/25/2003,23:59:00,SOD  ,79,88,69
74594493784,7/26/2003,23:59:00,SOD  ,81,91,71
74594493784,7/27/2003,23:59:00,SOD  ,84,92,76
74594493784,7/28/2003,23:59:00,SOD  ,77,82,71
74594493784,7/29/2003,23:59:00,SOD  ,78,83,73
74594493784,7/30/2003,23:59:00,SOD  ,76,82,70
74594493784,7/31/2003,23:59:00,SOD  ,76,82,70
74594493784,8/1/2003,23:59:00,SOD  ,78,82,74
74594493784,8/2/2003,23:59:00,SOD  ,82,89,75
74594493784,8/3/2003,23:59:00,SOD  ,82,88,75
74594493784,8/4/2003,23:59:00,SOD  ,80,85,74
74594493784,8/5/2003,23:59:00,SOD  ,78,85,70
74594493784,8/6/2003,23:59:00,SOD  ,77,85,69
74594493784,8/7/2003,23:59:00,SOD  ,77,80,74
74594493784,8/8/2003,23:59:00,SOD  ,79,86,72
74594493784,8/9/2003,23:59:00,SOD  ,78,84,72
74594493784,8/10/2003,23:59:00,SOD  ,79,85,72
74594493784,8/11/2003,23:59:00,SOD  ,79,84,74
74594493784,8/12/2003,23:59:00,SOD  ,81,89,73
74594493784,8/13/2003,23:59:00,SOD  ,83,89,77
74594493784,8/14/2003,23:59:00,SOD  ,84,92,76
74594493784,8/15/2003,23:59:00,SOD  ,85,92,77
74594493784,8/16/2003,23:59:00,SOD  ,81,91,70
74594493784,8/17/2003,23:59:00,SOD  ,78,86,69
74594493784,8/18/2003,23:59:00,SOD  ,77,83,70
74594493784,8/19/2003,23:59:00,SOD  ,78,86,70
74594493784,8/20/2003,23:59:00,SOD  ,81,89,72
74594493784,8/21/2003,23:59:00,SOD  ,83,92,73
74594493784,8/22/2003,23:59:00,SOD  ,83,94,72
74594493784,8/23/2003,23:59:00,SOD  ,78,84,72
74594493784,8/24/2003,23:59:00,SOD  ,73,81,65
74594493784,8/25/2003,23:59:00,SOD  ,78,89,67
74594493784,8/26/2003,23:59:00,SOD  ,79,87,70
74594493784,8/27/2003,23:59:00,SOD  ,,,
74594493784,8/28/2003,23:59:00,SOD  ,78,85,71
74594493784,8/29/2003,23:59:00,SOD  ,83,91,75
74594493784,8/30/2003,23:59:00,SOD  ,83,94,72
74594493784,8/31/2003,23:59:00,SOD  ,73,79,66
74594493784,9/1/2003,23:59:00,SOD  ,79,88,70
74594493784,9/2/2003,23:59:00,SOD  ,75,81,68
74594493784,9/3/2003,23:59:00,SOD  ,73,79,67
74594493784,9/4/2003,23:59:00,SOD  ,74,77,71
74594493784,9/5/2003,23:59:00,SOD  ,70,76,64
74594493784,9/6/2003,23:59:00,SOD  ,69,78,60
74594493784,9/7/2003,23:59:00,SOD  ,72,82,62
74594493784,9/8/2003,23:59:00,SOD  ,74,84,64
74594493784,9/9/2003,23:59:00,SOD  ,70,77,63
74594493784,9/10/2003,23:59:00,SOD  ,69,77,60
74594493784,9/11/2003,23:59:00,SOD  ,73,82,64
